1094508.3	31899.10
-	fig|31899.10.peg.699
-	fig|31899.10.peg.6
-	fig|31899.10.peg.703
-	fig|31899.10.peg.704
-	fig|31899.10.peg.70
-	fig|31899.10.peg.710
-	fig|31899.10.peg.713
-	fig|31899.10.peg.714
-	fig|31899.10.peg.72
-	fig|31899.10.peg.737
-	fig|31899.10.peg.741
-	fig|31899.10.peg.743
-	fig|31899.10.peg.745
-	fig|31899.10.peg.746
-	fig|31899.10.peg.748
-	fig|31899.10.peg.757
-	fig|31899.10.peg.758
-	fig|31899.10.peg.759
-	fig|31899.10.peg.760
-	fig|31899.10.peg.761
-	fig|31899.10.peg.762
-	fig|31899.10.peg.764
-	fig|31899.10.peg.765
-	fig|31899.10.peg.766
-	fig|31899.10.peg.767
-	fig|31899.10.peg.769
-	fig|31899.10.peg.770
-	fig|31899.10.peg.777
-	fig|31899.10.peg.779
-	fig|31899.10.peg.789
-	fig|31899.10.peg.792
-	fig|31899.10.peg.793
-	fig|31899.10.peg.794
-	fig|31899.10.peg.799
-	fig|31899.10.peg.7
-	fig|31899.10.peg.800
-	fig|31899.10.peg.819
-	fig|31899.10.peg.820
-	fig|31899.10.peg.821
-	fig|31899.10.peg.822
-	fig|31899.10.peg.823
-	fig|31899.10.peg.824
-	fig|31899.10.peg.826
-	fig|31899.10.peg.827
-	fig|31899.10.peg.828
-	fig|31899.10.peg.829
-	fig|31899.10.peg.83
-	fig|31899.10.peg.830
-	fig|31899.10.peg.831
-	fig|31899.10.peg.84
-	fig|31899.10.peg.842
-	fig|31899.10.peg.844
-	fig|31899.10.peg.859
-	fig|31899.10.peg.85
-	fig|31899.10.peg.874
-	fig|31899.10.peg.890
-	fig|31899.10.peg.891
-	fig|31899.10.peg.8
-	fig|31899.10.peg.9
-	fig|31899.10.peg.903
-	fig|31899.10.peg.904
-	fig|31899.10.peg.905
-	fig|31899.10.peg.906
-	fig|31899.10.peg.907
-	fig|31899.10.peg.909
-	fig|31899.10.peg.910
-	fig|31899.10.peg.911
-	fig|31899.10.peg.913
-	fig|31899.10.peg.915
-	fig|31899.10.peg.916
-	fig|31899.10.peg.917
-	fig|31899.10.peg.920
-	fig|31899.10.peg.921
-	fig|31899.10.peg.922
-	fig|31899.10.peg.923
-	fig|31899.10.peg.924
-	fig|31899.10.peg.925
-	fig|31899.10.peg.929
-	fig|31899.10.peg.937
-	fig|31899.10.peg.940
-	fig|31899.10.peg.942
-	fig|31899.10.peg.948
-	fig|31899.10.peg.953
-	fig|31899.10.peg.972
-	fig|31899.10.peg.983
-	fig|31899.10.peg.997
-	fig|31899.10.peg.998
Tsac_1572,Tsac_0190	fig|31899.10.peg.1240
-	fig|31899.10.peg.2623
-	fig|31899.10.peg.2379
Tsac_1252	fig|31899.10.peg.607
-	fig|31899.10.peg.2754
Tsac_1769	fig|31899.10.peg.2749
Tsac_0020,Tsac_0365	fig|31899.10.peg.2177,fig|31899.10.peg.2181,fig|31899.10.peg.2751,fig|31899.10.peg.2920,fig|31899.10.peg.623
-	fig|31899.10.peg.2530,fig|31899.10.peg.3120
-	fig|31899.10.peg.3045
-	fig|31899.10.peg.525
-	fig|31899.10.peg.1390
-	fig|31899.10.peg.1394
Tsac_1206,Tsac_0492	fig|31899.10.peg.1401
-	fig|31899.10.peg.1630
Tsac_1905	fig|31899.10.peg.2190
-	fig|31899.10.peg.659
-	fig|31899.10.peg.2134
Tsac_1555	fig|31899.10.peg.2041
-	fig|31899.10.peg.740
-	fig|31899.10.peg.1732
-	fig|31899.10.peg.694
-	fig|31899.10.peg.1925
Tsac_1998	fig|31899.10.peg.1956
Tsac_1826	fig|31899.10.peg.1532
-	fig|31899.10.peg.1412
-	fig|31899.10.peg.1429
Tsac_0846	fig|31899.10.peg.145,fig|31899.10.peg.1496
Tsac_1698	fig|31899.10.peg.2468
-	fig|31899.10.peg.98
Tsac_2391	-
-	fig|31899.10.peg.2561,fig|31899.10.peg.2957
-	fig|31899.10.peg.422
Tsac_0128,Tsac_1872	fig|31899.10.peg.1012,fig|31899.10.peg.1293,fig|31899.10.peg.2795
-	fig|31899.10.peg.1014
-	fig|31899.10.peg.1016
-	fig|31899.10.peg.1652
-	fig|31899.10.peg.1151
-	fig|31899.10.peg.1156
Tsac_2677	-
Tsac_1283	-
Tsac_1124	fig|31899.10.peg.197
Tsac_0042	fig|31899.10.peg.2294
Tsac_1119	-
Tsac_1873	fig|31899.10.peg.2677
Tsac_1529	-
Tsac_1461,Tsac_1462	fig|31899.10.peg.1053
Tsac_1604	fig|31899.10.peg.2346
Tsac_0383	fig|31899.10.peg.169,fig|31899.10.peg.599
Tsac_1364	fig|31899.10.peg.1754
-	fig|31899.10.peg.1317
-	fig|31899.10.peg.1849
Tsac_0471	-
Tsac_0957	-
Tsac_2019	-
Tsac_0039	fig|31899.10.peg.2290
-	fig|31899.10.peg.1097
Tsac_0052	fig|31899.10.peg.1294
Tsac_1973	fig|31899.10.peg.1188
Tsac_1972	fig|31899.10.peg.1189
Tsac_1304	-
-	fig|31899.10.peg.1721
Tsac_0639	fig|31899.10.peg.944
-	fig|31899.10.peg.2636
Tsac_0143	fig|31899.10.peg.2965,fig|31899.10.peg.611
Tsac_2156,Tsac_0522	fig|31899.10.peg.1656
Tsac_1896	fig|31899.10.peg.1252
Tsac_0022	fig|31899.10.peg.2503
Tsac_2478	fig|31899.10.peg.1165
-	fig|31899.10.peg.735
Tsac_2349,Tsac_0437,Tsac_0503,Tsac_0739	fig|31899.10.peg.1946
Tsac_1917	fig|31899.10.peg.1825
Tsac_1940	fig|31899.10.peg.2683
Tsac_0395	fig|31899.10.peg.2222
-	fig|31899.10.peg.2272
Tsac_1173,Tsac_2000	fig|31899.10.peg.1025,fig|31899.10.peg.1973
-	fig|31899.10.peg.2467
Tsac_0752,Tsac_0949	fig|31899.10.peg.2475,fig|31899.10.peg.370
Tsac_0618	fig|31899.10.peg.2259
Tsac_2246	-
Tsac_1440	fig|31899.10.peg.786
Tsac_0573	fig|31899.10.peg.994
Tsac_1798	fig|31899.10.peg.2710
-	fig|31899.10.peg.2720
Tsac_1575	fig|31899.10.peg.1242
Tsac_0623	-
Tsac_0246	-
Tsac_0627	fig|31899.10.peg.1707
-	fig|31899.10.peg.2144
Tsac_2031	fig|31899.10.peg.2659
-	fig|31899.10.peg.2282
Tsac_0747	fig|31899.10.peg.2984
Tsac_0703	-
Tsac_0077	fig|31899.10.peg.2274
Tsac_2558	fig|31899.10.peg.1220
Tsac_2010	fig|31899.10.peg.2200,fig|31899.10.peg.411
Tsac_1273	-
Tsac_0689	-
Tsac_0614	fig|31899.10.peg.1627
Tsac_1483,Tsac_1640	fig|31899.10.peg.201
Tsac_1981,Tsac_0575	fig|31899.10.peg.1818,fig|31899.10.peg.847
Tsac_2112	-
Tsac_0825	-
Tsac_1859	-
Tsac_1599	-
Tsac_1524	fig|31899.10.peg.1618
Tsac_1943	fig|31899.10.peg.2153
Tsac_1362	fig|31899.10.peg.1752
-	fig|31899.10.peg.2836
Tsac_2419	-
-	fig|31899.10.peg.3032
-	fig|31899.10.peg.1277
Tsac_0078	-
Tsac_1238	fig|31899.10.peg.2312
Tsac_0773	fig|31899.10.peg.2583
Tsac_1143	-
Tsac_1141	-
-	fig|31899.10.peg.801,fig|31899.10.peg.804
Tsac_0932	-
Tsac_0692	-
Tsac_2328	-
Tsac_0294	fig|31899.10.peg.2911
Tsac_0867	-
Tsac_0998	fig|31899.10.peg.2027
Tsac_0025	fig|31899.10.peg.2051
Tsac_1295	fig|31899.10.peg.1409
Tsac_0189,Tsac_1962,Tsac_2456	fig|31899.10.peg.1203,fig|31899.10.peg.1510,fig|31899.10.peg.2571,fig|31899.10.peg.75
Tsac_0993	fig|31899.10.peg.2589
-	fig|31899.10.peg.2015
Tsac_1315	-
Tsac_0009,Tsac_1582,Tsac_1622,Tsac_1636,Tsac_2354,Tsac_0359,Tsac_0442,Tsac_0518,Tsac_0738	fig|31899.10.peg.137,fig|31899.10.peg.1947,fig|31899.10.peg.1979,fig|31899.10.peg.2260,fig|31899.10.peg.465,fig|31899.10.peg.680
Tsac_0624	fig|31899.10.peg.434,fig|31899.10.peg.989
Tsac_1134	-
Tsac_0277	fig|31899.10.peg.1037
Tsac_0560	fig|31899.10.peg.382
Tsac_0986	fig|31899.10.peg.1621
Tsac_2630	-
Tsac_2562	fig|31899.10.peg.1772
Tsac_2582	fig|31899.10.peg.1944
Tsac_2589	fig|31899.10.peg.2692
Tsac_2588	fig|31899.10.peg.2148
Tsac_1819	fig|31899.10.peg.2321
Tsac_0683	fig|31899.10.peg.1571
Tsac_2466	fig|31899.10.peg.1226
Tsac_1639	-
Tsac_0537	-
Tsac_2319	fig|31899.10.peg.2136
-	fig|31899.10.peg.1615
Tsac_1839	fig|31899.10.peg.2480
Tsac_1691	fig|31899.10.peg.1067
-	fig|31899.10.peg.990
Tsac_2047	-
-	fig|31899.10.peg.2645
Tsac_2025	fig|31899.10.peg.1833
Tsac_1842	fig|31899.10.peg.1459
-	fig|31899.10.peg.1460
Tsac_1854	fig|31899.10.peg.1468
Tsac_2002	fig|31899.10.peg.1860
Tsac_2376	-
Tsac_1385	-
Tsac_1960	fig|31899.10.peg.2406
Tsac_0192	fig|31899.10.peg.2348,fig|31899.10.peg.965
Tsac_1844	fig|31899.10.peg.1463
Tsac_1749	fig|31899.10.peg.1636
Tsac_0784	fig|31899.10.peg.2649,fig|31899.10.peg.885
Tsac_0580	fig|31899.10.peg.1146
Tsac_0577	fig|31899.10.peg.2150
Tsac_1768	fig|31899.10.peg.1452
Tsac_0897	-
Tsac_1011	fig|31899.10.peg.2254
Tsac_1013	fig|31899.10.peg.2252
Tsac_1014	fig|31899.10.peg.2251
Tsac_1022	fig|31899.10.peg.2243
Tsac_1038	fig|31899.10.peg.2228
Tsac_2614,Tsac_0520,Tsac_0813	fig|31899.10.peg.1100,fig|31899.10.peg.2265
Tsac_2137,Tsac_2143	fig|31899.10.peg.1931,fig|31899.10.peg.2140
-	fig|31899.10.peg.753
Tsac_1430	-
Tsac_2684	fig|31899.10.peg.331
Tsac_2680	fig|31899.10.peg.2185
Tsac_2679	fig|31899.10.peg.2184
-	fig|31899.10.peg.1513
Tsac_2026	fig|31899.10.peg.1832
Tsac_2361	-
Tsac_1484	-
Tsac_1594	fig|31899.10.peg.1207
Tsac_0815	fig|31899.10.peg.895
Tsac_1167	fig|31899.10.peg.1706
Tsac_1929	fig|31899.10.peg.1480
Tsac_1889	fig|31899.10.peg.2040
Tsac_2049	fig|31899.10.peg.1758
-	fig|31899.10.peg.1614
Tsac_2819	-
Tsac_1030	fig|31899.10.peg.2236
Tsac_1028	fig|31899.10.peg.2237
Tsac_1025	fig|31899.10.peg.2240
Tsac_1018	fig|31899.10.peg.2247
Tsac_1005	fig|31899.10.peg.1265
Tsac_2122,Tsac_0297	fig|31899.10.peg.1789,fig|31899.10.peg.2914
Tsac_1560	fig|31899.10.peg.1228
Tsac_0179	fig|31899.10.peg.2434
Tsac_1685	fig|31899.10.peg.644
Tsac_2001	fig|31899.10.peg.1861
Tsac_1683	-
Tsac_1677	fig|31899.10.peg.1275
Tsac_0067	fig|31899.10.peg.2411,fig|31899.10.peg.675
Tsac_0068	fig|31899.10.peg.2412
Tsac_1067,Tsac_2160,Tsac_2177	fig|31899.10.peg.1337,fig|31899.10.peg.1489,fig|31899.10.peg.1579,fig|31899.10.peg.1998
Tsac_0954	-
Tsac_1935	fig|31899.10.peg.1472
Tsac_1956	fig|31899.10.peg.2396
Tsac_1256	fig|31899.10.peg.1248
-	fig|31899.10.peg.2969
Tsac_0327	fig|31899.10.peg.1982
Tsac_2101	fig|31899.10.peg.1740
Tsac_1219	fig|31899.10.peg.1105,fig|31899.10.peg.1958
Tsac_0684	fig|31899.10.peg.1572
Tsac_0681	fig|31899.10.peg.1569
Tsac_2670	fig|31899.10.peg.1724
Tsac_1069	fig|31899.10.peg.2899
Tsac_2616	fig|31899.10.peg.1554
-	fig|31899.10.peg.1244
Tsac_1233	fig|31899.10.peg.1279,fig|31899.10.peg.2935
Tsac_2389	-
Tsac_0983	-
Tsac_1149	fig|31899.10.peg.1699
Tsac_1990	fig|31899.10.peg.2224
Tsac_1363	fig|31899.10.peg.1753
Tsac_0366	fig|31899.10.peg.462
Tsac_1474	-
-	fig|31899.10.peg.2988
Tsac_1419	fig|31899.10.peg.1922
-	fig|31899.10.peg.1676
-	fig|31899.10.peg.1677
Tsac_0814	fig|31899.10.peg.1985
Tsac_0391	fig|31899.10.peg.219
Tsac_0056	-
Tsac_2678	fig|31899.10.peg.2183
-	fig|31899.10.peg.2580
Tsac_0774	fig|31899.10.peg.2582
Tsac_0163	-
Tsac_0291	fig|31899.10.peg.2781
Tsac_0232	-
Tsac_1722	fig|31899.10.peg.1522
Tsac_0904	-
Tsac_2572	fig|31899.10.peg.1274
-	fig|31899.10.peg.1089
Tsac_0015	fig|31899.10.peg.1492
-	fig|31899.10.peg.1338
Tsac_2131	fig|31899.10.peg.1782
Tsac_1135	fig|31899.10.peg.2012
Tsac_0783	-
-	fig|31899.10.peg.978
Tsac_2074	-
Tsac_2058	fig|31899.10.peg.2046
Tsac_1558	fig|31899.10.peg.1224
Tsac_1720	fig|31899.10.peg.1521
Tsac_1806	fig|31899.10.peg.2702
Tsac_2461	-
Tsac_0224	-
Tsac_0226	-
Tsac_0988	fig|31899.10.peg.2139
-	fig|31899.10.peg.1657
Tsac_2365	-
Tsac_2550	fig|31899.10.peg.1298
Tsac_2483	fig|31899.10.peg.1898
Tsac_1204,Tsac_0155,Tsac_0276,Tsac_0494	fig|31899.10.peg.1000,fig|31899.10.peg.2526,fig|31899.10.peg.2973
Tsac_2013	fig|31899.10.peg.2203
Tsac_2266	-
Tsac_2265	-
Tsac_1890	-
Tsac_0633	fig|31899.10.peg.2350
-	fig|31899.10.peg.836
-	fig|31899.10.peg.1339
Tsac_1550	-
Tsac_0321	fig|31899.10.peg.1552
Tsac_2651	-
Tsac_0834	fig|31899.10.peg.532
Tsac_0838	fig|31899.10.peg.536
Tsac_1820	fig|31899.10.peg.2320
Tsac_1902	-
Tsac_1919	fig|31899.10.peg.1823
Tsac_1938	fig|31899.10.peg.1469
Tsac_2769,Tsac_2785,Tsac_0884	fig|31899.10.peg.3041
Tsac_2348	-
Tsac_0135,Tsac_2228,Tsac_2605,Tsac_0273,Tsac_0041,Tsac_0066,Tsac_0088	fig|31899.10.peg.1876,fig|31899.10.peg.2292,fig|31899.10.peg.2747,fig|31899.10.peg.2833,fig|31899.10.peg.491,fig|31899.10.peg.676
Tsac_2583	fig|31899.10.peg.1663
-	fig|31899.10.peg.2092
-	fig|31899.10.peg.1281
Tsac_1390	fig|31899.10.peg.2013,fig|31899.10.peg.2065
Tsac_0953	fig|31899.10.peg.1020
Tsac_0748	fig|31899.10.peg.2033
Tsac_2172	-
Tsac_2138	fig|31899.10.peg.1187
Tsac_0261	fig|31899.10.peg.2605
Tsac_2072	fig|31899.10.peg.2438
Tsac_0675	fig|31899.10.peg.1563
Tsac_0787	fig|31899.10.peg.877
Tsac_0122	fig|31899.10.peg.1741
Tsac_1944	fig|31899.10.peg.2154
-	fig|31899.10.peg.1604
Tsac_2107	fig|31899.10.peg.1600
Tsac_2108	fig|31899.10.peg.1599
Tsac_0609	-
Tsac_2363	fig|31899.10.peg.565,fig|31899.10.peg.783
Tsac_0637	-
Tsac_0991	fig|31899.10.peg.2818
Tsac_0613	fig|31899.10.peg.2658
Tsac_1422	fig|31899.10.peg.1919
Tsac_0319	fig|31899.10.peg.1556
Tsac_0322	fig|31899.10.peg.1551
Tsac_2224	-
Tsac_2625,Tsac_0770	-
Tsac_2046	fig|31899.10.peg.1761
-	fig|31899.10.peg.2842
Tsac_1874	-
Tsac_0023	fig|31899.10.peg.2502
Tsac_2615	fig|31899.10.peg.1096
Tsac_1569	fig|31899.10.peg.1237
Tsac_2006	fig|31899.10.peg.1851
Tsac_1723	fig|31899.10.peg.1523
Tsac_2335	fig|31899.10.peg.979
Tsac_2559	fig|31899.10.peg.1219
Tsac_1899	fig|31899.10.peg.338
Tsac_1142	fig|31899.10.peg.2417
Tsac_0142	-
Tsac_1396	-
Tsac_1928	fig|31899.10.peg.1461
Tsac_0821	fig|31899.10.peg.1091
Tsac_1019	fig|31899.10.peg.2246
Tsac_1491	fig|31899.10.peg.1688,fig|31899.10.peg.2146
Tsac_1618,Tsac_0235	fig|31899.10.peg.1305
Tsac_2477	fig|31899.10.peg.1166
Tsac_2640	-
Tsac_2599	-
Tsac_0386	fig|31899.10.peg.215,fig|31899.10.peg.513
Tsac_0392	fig|31899.10.peg.220
-	fig|31899.10.peg.2538
Tsac_0552	fig|31899.10.peg.374
Tsac_0847	-
Tsac_0531	-
Tsac_0356	fig|31899.10.peg.802
Tsac_0744	fig|31899.10.peg.1486
Tsac_2484	-
Tsac_0936	fig|31899.10.peg.1082
-	fig|31899.10.peg.1346
Tsac_1296,Tsac_2671,Tsac_0599	fig|31899.10.peg.1410,fig|31899.10.peg.1631,fig|31899.10.peg.436
Tsac_1828	fig|31899.10.peg.1534
Tsac_1823	fig|31899.10.peg.1529
Tsac_1378	-
Tsac_1964	-
Tsac_1951	-
Tsac_2569,Tsac_2653	fig|31899.10.peg.2459
Tsac_1308,Tsac_2139	fig|31899.10.peg.2408
Tsac_2157	-
Tsac_1479	fig|31899.10.peg.1581
-	fig|31899.10.peg.901
Tsac_1652	fig|31899.10.peg.1687
Tsac_0249	-
-	fig|31899.10.peg.2896,fig|31899.10.peg.3075
Tsac_0046,Tsac_0915	-
Tsac_1129	-
Tsac_2353	-
Tsac_1312	-
Tsac_1348	fig|31899.10.peg.121
Tsac_1344,Tsac_1349,Tsac_1445,Tsac_1457,Tsac_1463,Tsac_0150,Tsac_1510,Tsac_0166,Tsac_0202,Tsac_2090,Tsac_2257,Tsac_2295,Tsac_2303,Tsac_2324,Tsac_0341,Tsac_0496,Tsac_0693,Tsac_0761	fig|31899.10.peg.1054,fig|31899.10.peg.125,fig|31899.10.peg.1310,fig|31899.10.peg.2577,fig|31899.10.peg.2600,fig|31899.10.peg.2629,fig|31899.10.peg.2906,fig|31899.10.peg.2955,fig|31899.10.peg.469,fig|31899.10.peg.815,fig|31899.10.peg.90
Tsac_0857	-
Tsac_2008	-
Tsac_2169	-
Tsac_1969	-
-	fig|31899.10.peg.311
Tsac_1968	-
-	fig|31899.10.peg.861
Tsac_1109	-
Tsac_2542,Tsac_0914	-
Tsac_1830	fig|31899.10.peg.1536
Tsac_0966	-
Tsac_0111,Tsac_2564	-
Tsac_2622	fig|31899.10.peg.865
Tsac_2573	-
Tsac_0390	fig|31899.10.peg.218
Tsac_1734	fig|31899.10.peg.1710
Tsac_0459	-
Tsac_0030	-
Tsac_1574	-
Tsac_2346	-
Tsac_1060	-
Tsac_1617	fig|31899.10.peg.1341
Tsac_1307	-
Tsac_1752	fig|31899.10.peg.1638
Tsac_0035	fig|31899.10.peg.2286
-	fig|31899.10.peg.1347
Tsac_1976,Tsac_2367,Tsac_2491,Tsac_0086	fig|31899.10.peg.2057,fig|31899.10.peg.2745,fig|31899.10.peg.560
Tsac_1620	fig|31899.10.peg.1303
Tsac_0628	-
Tsac_2135	fig|31899.10.peg.1778
Tsac_2100	-
-	fig|31899.10.peg.2755
Tsac_2020	fig|31899.10.peg.1837
Tsac_1176	fig|31899.10.peg.1971
Tsac_0536	-
Tsac_1255,Tsac_1297,Tsac_2297,fig|1094508.3.peg.2336,Tsac_0271,Tsac_0634	fig|31899.10.peg.1056,fig|31899.10.peg.984
-	fig|31899.10.peg.947
Tsac_0367	-
Tsac_1051	-
Tsac_1551	-
Tsac_0550	fig|31899.10.peg.366
Tsac_0324	-
-	fig|31899.10.peg.2590
Tsac_0994	fig|31899.10.peg.2588
Tsac_2382	-
Tsac_2022	fig|31899.10.peg.1836
Tsac_0741	-
Tsac_1725	fig|31899.10.peg.1525
Tsac_1743	fig|31899.10.peg.1718
Tsac_1755	fig|31899.10.peg.1641
Tsac_1775	fig|31899.10.peg.2735
Tsac_1879	-
Tsac_1877	fig|31899.10.peg.1813
Tsac_1353	-
Tsac_1912	fig|31899.10.peg.1829
Tsac_1916	fig|31899.10.peg.1798
Tsac_2204	-
Tsac_1035	fig|31899.10.peg.2231
Tsac_0965	-
Tsac_1411	-
-	fig|31899.10.peg.1018
Tsac_2144	fig|31899.10.peg.1932
Tsac_1086	-
Tsac_0578	fig|31899.10.peg.1335
Tsac_1171	-
Tsac_0005	-
Tsac_1138	fig|31899.10.peg.2421
Tsac_0117	-
Tsac_0320	fig|31899.10.peg.1555
Tsac_1425,Tsac_1784	fig|31899.10.peg.1916,fig|31899.10.peg.2725
Tsac_1423	fig|31899.10.peg.1918
Tsac_1420	fig|31899.10.peg.1921
Tsac_0100,Tsac_0648	fig|31899.10.peg.1022
Tsac_0977	fig|31899.10.peg.2340
Tsac_0755	fig|31899.10.peg.2472
Tsac_1533	fig|31899.10.peg.2426
-	fig|31899.10.peg.2409,fig|31899.10.peg.2964
Tsac_1770	fig|31899.10.peg.1251
Tsac_0653	fig|31899.10.peg.718
fig|1094508.3.peg.852	-
-	fig|31899.10.peg.720
Tsac_0105	-
Tsac_1583	fig|31899.10.peg.1644
-	fig|31899.10.peg.1038
Tsac_2190	-
-	fig|31899.10.peg.1340
Tsac_0307	fig|31899.10.peg.335
Tsac_1433	-
Tsac_0597	fig|31899.10.peg.442,fig|31899.10.peg.882
-	fig|31899.10.peg.290
Tsac_0347,Tsac_0970	fig|31899.10.peg.543
Tsac_0225	-
Tsac_0212	-
Tsac_0040	fig|31899.10.peg.2291
-	fig|31899.10.peg.2525
Tsac_1068,Tsac_1876	fig|31899.10.peg.1814
Tsac_2126	fig|31899.10.peg.1787
Tsac_1632	fig|31899.10.peg.2415
-	fig|31899.10.peg.1205
Tsac_1300	-
Tsac_1460	fig|31899.10.peg.330
Tsac_0655	-
Tsac_1467	-
Tsac_0656	-
Tsac_1534	-
Tsac_1535	-
Tsac_1536	-
Tsac_1541	-
Tsac_2155	-
Tsac_0665	-
Tsac_2149	-
Tsac_2146	-
Tsac_2136	-
Tsac_2123	-
Tsac_2105	-
-	fig|31899.10.peg.1118,fig|31899.10.peg.689
Tsac_2078	-
Tsac_2062	fig|31899.10.peg.2050
Tsac_2048	fig|31899.10.peg.1759
Tsac_1226	-
Tsac_1995	-
Tsac_1984	-
Tsac_0562	-
Tsac_1946	-
fig|1094508.3.peg.1936	-
Tsac_1903	-
Tsac_1894	-
Tsac_1870	-
Tsac_0696	-
Tsac_1815	-
Tsac_1795	-
Tsac_1787	-
Tsac_1786	-
Tsac_1785	-
Tsac_2520	-
Tsac_0713	-
Tsac_1700	-
Tsac_0714	fig|31899.10.peg.2743
Tsac_0716	-
fig|1094508.3.peg.1697	-
Tsac_1673	-
Tsac_0717	-
Tsac_1659	fig|31899.10.peg.1674
Tsac_0715	-
Tsac_1631	-
Tsac_1628	-
Tsac_1614	-
Tsac_1612	-
Tsac_1609	-
Tsac_0718	-
fig|1094508.3.peg.728	-
Tsac_0722	-
Tsac_0723	-
Tsac_0726	-
Tsac_1118	-
Tsac_0727	-
Tsac_0728	-
Tsac_2191	fig|31899.10.peg.811
Tsac_2194	-
Tsac_0116,Tsac_1263,Tsac_2507	-
Tsac_2237	-
Tsac_2241	-
Tsac_0733	fig|31899.10.peg.2982
Tsac_2284,Tsac_0350	-
Tsac_2308	-
Tsac_2309	-
Tsac_2316	-
-	fig|31899.10.peg.561
Tsac_2339	-
Tsac_2344	-
Tsac_2369	-
Tsac_2385	-
Tsac_2292,Tsac_2395,Tsac_0331	-
Tsac_2396	-
Tsac_2460	-
Tsac_2462	-
Tsac_2512	-
Tsac_2525	-
Tsac_2527	-
Tsac_2528	-
Tsac_2538	fig|31899.10.peg.199
Tsac_0751	-
Tsac_1477	-
Tsac_2543	-
Tsac_1647,Tsac_2553,Tsac_2554	fig|31899.10.peg.2430,fig|31899.10.peg.2431
Tsac_2574	-
Tsac_2591	-
Tsac_2596	-
Tsac_2598	-
Tsac_2609	fig|31899.10.peg.1546
Tsac_2629	-
Tsac_0007	-
Tsac_0008	-
Tsac_0013	-
Tsac_0050	-
Tsac_0057	-
Tsac_0071	-
Tsac_0074	-
Tsac_0075	-
Tsac_0082	-
Tsac_0796	-
Tsac_0094	-
Tsac_0102	-
Tsac_0112	-
Tsac_0114	-
Tsac_0125	-
Tsac_0164	fig|31899.10.peg.2962
Tsac_0171	fig|31899.10.peg.406
Tsac_0184	-
Tsac_0191	-
Tsac_0200	fig|31899.10.peg.2574
Tsac_0230	-
Tsac_0231	-
Tsac_0243	-
Tsac_0255	-
Tsac_0258	-
Tsac_0269	-
Tsac_0817	fig|31899.10.peg.2901
Tsac_0326	fig|31899.10.peg.1544
Tsac_0330	-
-	fig|31899.10.peg.2010
fig|1094508.3.peg.371,fig|1094508.3.peg.372	-
Tsac_0380	-
Tsac_0397	-
Tsac_0412	-
Tsac_0414	fig|31899.10.peg.143
Tsac_0831	-
Tsac_0422	-
Tsac_0425	-
Tsac_0427	-
Tsac_0430	-
Tsac_0424	-
Tsac_0389	-
Tsac_0456	-
Tsac_0854	-
Tsac_0533	-
Tsac_2362,Tsac_0540	fig|31899.10.peg.203
Tsac_0863	-
Tsac_0864	-
Tsac_0832	-
Tsac_0581	-
Tsac_0910	-
Tsac_0933	-
Tsac_0934	-
Tsac_0938	-
Tsac_0944	-
Tsac_0968	-
Tsac_1000	fig|31899.10.peg.2025
Tsac_1009	-
Tsac_1058	-
Tsac_1105	-
Tsac_1107	-
Tsac_1144	-
Tsac_1170	-
Tsac_1190	-
Tsac_1203	-
Tsac_1214	-
Tsac_1264	-
Tsac_1265	-
Tsac_1268	-
-	fig|31899.10.peg.2618
Tsac_1293	-
Tsac_1294	-
Tsac_1313	-
Tsac_1314	-
Tsac_1321	-
Tsac_1322	-
Tsac_1323	-
Tsac_1324	-
Tsac_1333	-
Tsac_1335,Tsac_2154,Tsac_0242	fig|31899.10.peg.2848,fig|31899.10.peg.725
Tsac_1389	-
Tsac_1394	-
Tsac_1395	-
Tsac_1403	-
Tsac_1416	-
Tsac_1427	-
Tsac_0591	-
Tsac_0594	-
fig|1094508.3.peg.613	-
-	fig|31899.10.peg.597
Tsac_1437	-
Tsac_1623	-
Tsac_1679	-
Tsac_1947	-
-	fig|31899.10.peg.2208
Tsac_1891	-
Tsac_1888	-
Tsac_1875	-
Tsac_1833	fig|31899.10.peg.1537
Tsac_1783	-
Tsac_1730	-
Tsac_0622	-
Tsac_2455	-
Tsac_2024	fig|31899.10.peg.1834
Tsac_2027	-
Tsac_1562	-
Tsac_2185	-
Tsac_2186	-
Tsac_2397	-
Tsac_2487	fig|31899.10.peg.1901
Tsac_1387	-
Tsac_1397	-
Tsac_2140	-
Tsac_0254	-
Tsac_2368	-
Tsac_2359	-
Tsac_2260	-
Tsac_0159	-
Tsac_0144	fig|31899.10.peg.2966
Tsac_1292	-
Tsac_1450	-
Tsac_0724	fig|31899.10.peg.1222,fig|31899.10.peg.1620
Tsac_1155	-
-	fig|31899.10.peg.2357
-	fig|31899.10.peg.2356
Tsac_2379,Tsac_0449	fig|31899.10.peg.852
Tsac_1101	-
Tsac_2453,Tsac_0433,Tsac_0840,Tsac_0848	fig|31899.10.peg.3021,fig|31899.10.peg.3022,fig|31899.10.peg.73
Tsac_1451	-
Tsac_1055	-
Tsac_1050	-
Tsac_0972	-
Tsac_0951	-
Tsac_0921	-
Tsac_0908	-
Tsac_0250	fig|31899.10.peg.1318
-	fig|31899.10.peg.235,fig|31899.10.peg.3054
Tsac_1602	-
Tsac_0701	-
Tsac_1705,Tsac_2086,Tsac_0705	fig|31899.10.peg.1086
