# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	tRNA	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	25311	25385	-							NTOU1_RS01500	75		old_locus_tag=TR39_RS01500
tRNA		GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	25311	25385	-				tRNA-Glu			NTOU1_RS01500	75		anticodon=TTC
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	25446	25973	-							NTOU1_RS01505	528		old_locus_tag=TR39_RS01505
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	25446	25973	-	WP_045408894.1	WP_045408894.1		class I SAM-dependent methyltransferase			NTOU1_RS01505	528	175	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	26008	26391	-							NTOU1_RS01510	384		old_locus_tag=TR39_RS01510
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	26008	26391	-	WP_045408796.1	WP_045408796.1		DUF302 domain-containing protein			NTOU1_RS01510	384	127	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	26381	27127	-							NTOU1_RS01515	747		old_locus_tag=TR39_RS01515
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	26381	27127	-	WP_045408797.1	WP_045408797.1		hypothetical protein			NTOU1_RS01515	747	248	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	27167	28435	-							NTOU1_RS01520	1269		old_locus_tag=TR39_RS01520
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	27167	28435	-	WP_045408799.1	WP_045408799.1		thioredoxin-disulfide reductase			NTOU1_RS01520	1269	422	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	28458	29816	-							NTOU1_RS01525	1359		old_locus_tag=TR39_RS01525
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	28458	29816	-	WP_045408801.1	WP_045408801.1		radical SAM/SPASM domain-containing protein			NTOU1_RS01525	1359	452	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	30000	30629	-							NTOU1_RS01530	630		old_locus_tag=TR39_RS01530
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	30000	30629	-	WP_045408897.1	WP_045408897.1		methyltransferase domain-containing protein			NTOU1_RS01530	630	209	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	30793	31113	+							NTOU1_RS01535	321		old_locus_tag=TR39_RS01535
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	30793	31113	+	WP_045408803.1	WP_045408803.1		hypothetical protein			NTOU1_RS01535	321	106	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	31235	31513	+							NTOU1_RS01540	279		old_locus_tag=TR39_RS01540
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	31235	31513	+	WP_014757843.1	WP_014757843.1		ACT domain-containing protein			NTOU1_RS01540	279	92	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	31544	32908	+							NTOU1_RS01545	1365		old_locus_tag=TR39_RS01545
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	31544	32908	+	WP_045408807.1	WP_045408807.1		PFL family protein			NTOU1_RS01545	1365	454	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	33047	33775	-							NTOU1_RS01550	729		old_locus_tag=TR39_RS01550
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	33047	33775	-	WP_045408810.1	WP_045408810.1		hypothetical protein			NTOU1_RS01550	729	242	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	33939	34586	-							NTOU1_RS01555	648		old_locus_tag=TR39_RS01555
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	33939	34586	-	WP_045408813.1	WP_045408813.1		hypothetical protein			NTOU1_RS01555	648	215	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	34570	34968	-							NTOU1_RS01560	399		old_locus_tag=TR39_RS01560
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	34570	34968	-	WP_045408816.1	WP_045408816.1		hypothetical protein			NTOU1_RS01560	399	132	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	35285	35779	+							NTOU1_RS01565	495		old_locus_tag=TR39_RS01565
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	35285	35779	+	WP_045408819.1	WP_045408819.1		RNA polymerase sigma factor SigX			NTOU1_RS01565	495	164	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	35783	36926	+							NTOU1_RS01570	1144		pseudo;old_locus_tag=TR39_RS01570
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	35783	36926	+				anti-sigma factor			NTOU1_RS01570	1144		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	36931	37836	+							NTOU1_RS01575	906		old_locus_tag=TR39_RS01575
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	36931	37836	+	WP_045408821.1	WP_045408821.1		ABC transporter ATP-binding protein			NTOU1_RS01575	906	301	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	37830	38684	+							NTOU1_RS01580	855		old_locus_tag=TR39_RS01580
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	37830	38684	+	WP_045408824.1	WP_045408824.1		ABC transporter permease			NTOU1_RS01580	855	284	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	38688	39632	-							NTOU1_RS01585	945		old_locus_tag=TR39_RS01585
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	38688	39632	-	WP_045408827.1	WP_045408827.1		1,4-dihydroxy-2-naphthoate polyprenyltransferase			NTOU1_RS01585	945	314	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	39713	40111	-							NTOU1_RS01590	399		old_locus_tag=TR39_RS01590
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	39713	40111	-	WP_045408830.1	WP_045408830.1		DUF1284 domain-containing protein			NTOU1_RS01590	399	132	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	40184	40345	+							NTOU1_RS01595	162		
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	40184	40345	+	WP_013787058.1	WP_013787058.1		DUF3787 domain-containing protein			NTOU1_RS01595	162	53	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	40378	43896	-							NTOU1_RS01600	3519		old_locus_tag=TR39_RS01595
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	40378	43896	-	WP_045408833.1	WP_045408833.1		pyruvate:ferredoxin (flavodoxin) oxidoreductase			NTOU1_RS01600	3519	1172	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	44109	44726	+							NTOU1_RS01605	618		old_locus_tag=TR39_RS01600
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	44109	44726	+	WP_045408834.1	WP_045408834.1		TetR/AcrR family transcriptional regulator			NTOU1_RS01605	618	205	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	44730	45878	+							NTOU1_RS01610	1149		old_locus_tag=TR39_RS14500
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	44730	45878	+	WP_052409909.1	WP_052409909.1		hypothetical protein			NTOU1_RS01610	1149	382	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	45892	46635	+							NTOU1_RS01615	744		old_locus_tag=TR39_RS01615
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	45892	46635	+	WP_045408836.1	WP_045408836.1		ABC transporter ATP-binding protein			NTOU1_RS01615	744	247	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	46652	47776	+							NTOU1_RS01620	1125		old_locus_tag=TR39_RS01620
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	46652	47776	+	WP_045408908.1	WP_045408908.1		ABC transporter permease			NTOU1_RS01620	1125	374	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	47967	49244	+							NTOU1_RS01625	1278		old_locus_tag=TR39_RS01625
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	47967	49244	+	WP_045408838.1	WP_045408838.1		uracil transporter			NTOU1_RS01625	1278	425	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	49295	49630	-							NTOU1_RS01630	336		old_locus_tag=TR39_RS01630
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	49295	49630	-	WP_045408839.1	WP_045408839.1		phage holin			NTOU1_RS01630	336	111	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	49636	50289	-							NTOU1_RS01635	654		old_locus_tag=TR39_RS01635
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	49636	50289	-	WP_045408843.1	WP_045408843.1		N-acetylmuramoyl-L-alanine amidase			NTOU1_RS01635	654	217	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	50413	52065	-							NTOU1_RS01640	1653		old_locus_tag=TR39_RS01640
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	50413	52065	-	WP_045408845.1	WP_045408845.1		methionine synthase			NTOU1_RS01640	1653	550	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	52062	53162	-							NTOU1_RS01645	1101		old_locus_tag=TR39_RS01645
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	52062	53162	-	WP_045408847.1	WP_045408847.1		NADP transhydrogenase subunit alpha			NTOU1_RS01645	1101	366	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	53825	54658	-							NTOU1_RS01650	834		old_locus_tag=TR39_RS01650
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	53825	54658	-	WP_045408849.1	WP_045408849.1		chemotaxis protein			NTOU1_RS01650	834	277	
gene	tRNA	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	55167	55256	+							NTOU1_RS01655	90		old_locus_tag=TR39_RS01655
tRNA		GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	55167	55256	+				tRNA-Leu			NTOU1_RS01655	90		anticodon=TAA
gene	tRNA	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	55271	55346	+							NTOU1_RS01660	76		old_locus_tag=TR39_RS01660
tRNA		GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	55271	55346	+				tRNA-Met			NTOU1_RS01660	76		anticodon=CAT
gene	tRNA	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	55352	55425	+							NTOU1_RS01665	74		old_locus_tag=TR39_RS01665
tRNA		GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	55352	55425	+				tRNA-Met			NTOU1_RS01665	74		anticodon=CAT
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	55385	55934	-							NTOU1_RS01670	550		partial;pseudo
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	55385	55934	-				recombinase family protein			NTOU1_RS01670	550		partial;pseudo
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	56020	56413	+							NTOU1_RS01675	394		pseudo;old_locus_tag=TR39_RS01670
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	56020	56413	+				transcriptional regulator			NTOU1_RS01675	394		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	56508	56825	-							NTOU1_RS01680	318		old_locus_tag=TR39_RS01675
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	56508	56825	-	WP_045408852.1	WP_045408852.1		type II toxin-antitoxin system RelE/ParE family toxin			NTOU1_RS01680	318	105	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	56803	57093	-							NTOU1_RS01685	291		old_locus_tag=TR39_RS01680
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	56803	57093	-	WP_014757771.1	WP_014757771.1		type II toxin-antitoxin system Phd/YefM family antitoxin			NTOU1_RS01685	291	96	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	57416	57732	-							NTOU1_RS01690	317		pseudo;old_locus_tag=TR39_RS01685
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	57416	57732	-				hypothetical protein			NTOU1_RS01690	317		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	57735	59669	-							NTOU1_RS01695	1935		old_locus_tag=TR39_RS01690
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	57735	59669	-	WP_045408861.1	WP_045408861.1		TIGR03986 family CRISPR-associated RAMP protein			NTOU1_RS01695	1935	644	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	59666	60226	-							NTOU1_RS01700	561		old_locus_tag=TR39_RS01695
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	59666	60226	-	WP_045408865.1	WP_045408865.1		hypothetical protein			NTOU1_RS01700	561	186	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	60223	61599	-							NTOU1_RS01705	1377		old_locus_tag=TR39_RS01700
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	60223	61599	-	WP_045408869.1	WP_045408869.1		hypothetical protein			NTOU1_RS01705	1377	458	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	61592	62992	-							NTOU1_RS01710	1401		old_locus_tag=TR39_RS01705
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	61592	62992	-	WP_045408871.1	WP_045408871.1		hypothetical protein			NTOU1_RS01710	1401	466	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	62955	63761	-							NTOU1_RS01715	807		old_locus_tag=TR39_RS01710
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	62955	63761	-	WP_045408873.1	WP_045408873.1		hypothetical protein			NTOU1_RS01715	807	268	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	64534	66448	+							NTOU1_RS01720	1915		pseudo;old_locus_tag=TR39_RS14505
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	64534	66448	+				group II intron reverse transcriptase/maturase			NTOU1_RS01720	1915		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	66420	66884	-							NTOU1_RS01725	465		old_locus_tag=TR39_RS01730
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	66420	66884	-	WP_045408883.1	WP_045408883.1		hypothetical protein			NTOU1_RS01725	465	154	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	67081	67637	-							NTOU1_RS01730	557		partial;pseudo;old_locus_tag=TR39_RS01735
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000005.1	67081	67637	-				hypothetical protein			NTOU1_RS01730	557		partial;pseudo
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000004.1	1	457	+							NTOU1_RS01345	457		partial;pseudo;old_locus_tag=TR39_RS01345
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000004.1	1	457	+				IS110 family transposase			NTOU1_RS01345	457		partial;pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000004.1	441	719	-							NTOU1_RS01350	279		old_locus_tag=TR39_RS01350
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000004.1	441	719	-	WP_041587395.1	WP_041587395.1		hypothetical protein			NTOU1_RS01350	279	92	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000004.1	1037	2719	+							NTOU1_RS01355	1683		old_locus_tag=TR39_RS01355
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000004.1	1037	2719	+	WP_045408732.1	WP_045408732.1		CRISPR-associated helicase/endonuclease Cas3			NTOU1_RS01355	1683	560	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000004.1	2741	3127	+							NTOU1_RS01360	387		old_locus_tag=TR39_RS01360
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000004.1	2741	3127	+	WP_045408734.1	WP_045408734.1		hypothetical protein			NTOU1_RS01360	387	128	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000004.1	3156	4547	+							NTOU1_RS01365	1392		old_locus_tag=TR39_RS01365
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000004.1	3156	4547	+	WP_045408736.1	WP_045408736.1		hypothetical protein			NTOU1_RS01365	1392	463	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000004.1	4567	5532	+							NTOU1_RS01370	966		old_locus_tag=TR39_RS01370
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000004.1	4567	5532	+	WP_045408744.1	WP_045408744.1		DevR family CRISPR-associated autoregulator			NTOU1_RS01370	966	321	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000004.1	5554	5910	+							NTOU1_RS01375	357		old_locus_tag=TR39_RS01375
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000004.1	5554	5910	+	WP_052409907.1	WP_052409907.1		hypothetical protein			NTOU1_RS01375	357	118	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000004.1	5998	6238	+							NTOU1_RS01380	241		partial;pseudo;old_locus_tag=TR39_RS01380
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000004.1	5998	6238	+				IS110 family transposase			NTOU1_RS01380	241		partial;pseudo
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	1	192	-							NTOU1_RS01000	192		partial;pseudo;old_locus_tag=TR39_RS01005
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	1	192	-				hypothetical protein			NTOU1_RS01000	192		partial;pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	461	1057	+							NTOU1_RS01005	597		old_locus_tag=TR39_RS01010
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	461	1057	+	WP_045408567.1	WP_045408567.1		superoxide dismutase			NTOU1_RS01005	597	198	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	1072	1827	-							NTOU1_RS01010	756		old_locus_tag=TR39_RS01015
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	1072	1827	-	WP_052409904.1	WP_052409904.1		two-component sensor histidine kinase			NTOU1_RS01010	756	251	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	1857	2582	-							NTOU1_RS01015	726		old_locus_tag=TR39_RS01020
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	1857	2582	-	WP_045408570.1	WP_045408570.1		HAMP domain-containing protein			NTOU1_RS01015	726	241	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	2817	3176	-							NTOU1_RS01020	360		partial;pseudo;old_locus_tag=TR39_RS01025
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	2817	3176	-				2-oxoacid:ferredoxin oxidoreductase subunit beta			NTOU1_RS01020	360		partial;pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	3137	4093	-							NTOU1_RS01025	957		old_locus_tag=TR39_RS01030
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	3137	4093	-	WP_045408696.1	WP_045408696.1		alanine dehydrogenase			NTOU1_RS01025	957	318	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	4333	4581	-							NTOU1_RS01030	249		old_locus_tag=TR39_RS01035
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	4333	4581	-	WP_082243620.1	WP_082243620.1		hypothetical protein			NTOU1_RS01030	249	82	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	4578	4712	-							NTOU1_RS01035	135		
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	4578	4712	-	WP_082243624.1	WP_082243624.1		hypothetical protein			NTOU1_RS01035	135	44	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	4742	5809	-							NTOU1_RS01040	1068		old_locus_tag=TR39_RS01040
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	4742	5809	-	WP_045408578.1	WP_045408578.1		butyrate kinase			NTOU1_RS01040	1068	355	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	5829	6899	-							NTOU1_RS01045	1071		old_locus_tag=TR39_RS01045
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	5829	6899	-	WP_045408582.1	WP_045408582.1		Glu/Leu/Phe/Val dehydrogenase			NTOU1_RS01045	1071	356	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	6934	7839	-							NTOU1_RS01050	906		old_locus_tag=TR39_RS01050
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	6934	7839	-	WP_045408587.1	WP_045408587.1		phosphate butyryltransferase			NTOU1_RS01050	906	301	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	8028	8603	-							NTOU1_RS01055	576		partial;pseudo;old_locus_tag=TR39_RS01055
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	8028	8603	-				hypothetical protein			NTOU1_RS01055	576		partial;pseudo
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	8730	10102	+							NTOU1_RS01060	1373		pseudo;old_locus_tag=TR39_RS01060
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	8730	10102	+				hypothetical protein			NTOU1_RS01060	1373		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	10086	10343	-							NTOU1_RS01065	258		old_locus_tag=TR39_RS01065
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	10086	10343	-	WP_045408591.1	WP_045408591.1		DUF3343 domain-containing protein			NTOU1_RS01065	258	85	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	10523	11254	+							NTOU1_RS01070	732		old_locus_tag=TR39_RS01070
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	10523	11254	+	WP_045408701.1	WP_045408701.1		hypothetical protein			NTOU1_RS01070	732	243	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	11294	12697	-							NTOU1_RS01075	1404		old_locus_tag=TR39_RS01075
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	11294	12697	-	WP_045408593.1	WP_045408593.1		aminopeptidase			NTOU1_RS01075	1404	467	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	12766	13398	-							NTOU1_RS01080	633		old_locus_tag=TR39_RS01080
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	12766	13398	-	WP_045408595.1	WP_045408595.1		DNA-binding response regulator			NTOU1_RS01080	633	210	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	13391	14539	-							NTOU1_RS01085	1149		old_locus_tag=TR39_RS01085
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000003.1	13391	14539	-	WP_045408597.1	WP_045408597.1		histidine kinase			NTOU1_RS01085	1149	382	
