# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2655747	2656547	+	AFK87601.1			ABC transporter related protein			Tsac_2605	801	266	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2656551	2657252	+							Tsac_2606	702		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2656551	2657252	+	AFK87602.1			ABC transporter related protein			Tsac_2606	702	233	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2657381	2657797	-							Tsac_2607	417		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2657381	2657797	-	AFK87603.1			HutP family protein			Tsac_2607	417	138	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2657834	2658520	-							Tsac_2608	687		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2657834	2658520	-	AFK87604.1			protein of unknown function DUF554			Tsac_2608	687	228	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2658521	2659435	-							Tsac_2609	915		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2658521	2659435	-	AFK87605.1			8-oxoguanine DNA glycosylase domain-containing protein			Tsac_2609	915	304	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2659517	2660365	-							Tsac_2610	849		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2659517	2660365	-	AFK87606.1			hypothetical protein			Tsac_2610	849	282	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2660441	2660584	-							Tsac_2611	144		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2660441	2660584	-	AFK87607.1			hypothetical protein			Tsac_2611	144	47	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2660736	2661566	-							Tsac_2612	831		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2660736	2661566	-	AFK87608.1			signal transduction histidine kinase regulating citrate/malate metabolism			Tsac_2612	831	276	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2661598	2662329	-							Tsac_2613	732		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2661598	2662329	-	AFK87609.1			two component transcriptional regulator, LytTR family			Tsac_2613	732	243	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2662574	2663842	-							Tsac_2614	1269		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2662574	2663842	-	AFK87610.1			natural resistance-associated macrophage protein			Tsac_2614	1269	422	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2663887	2664546	-							Tsac_2615	660		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2663887	2664546	-	AFK87611.1			redox-sensing transcriptional repressor Rex			Tsac_2615	660	219	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2664626	2665351	-							Tsac_2616	726		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2664626	2665351	-	AFK87612.1			OmpA/MotB domain protein			Tsac_2616	726	241	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2665338	2666156	-							Tsac_2617	819		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2665338	2666156	-	AFK87613.1			MotA/TolQ/ExbB proton channel			Tsac_2617	819	272	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2666283	2668175	+							Tsac_2618	1893		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2666283	2668175	+	AFK87614.1			ABC transporter related protein			Tsac_2618	1893	630	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2668187	2669137	-							Tsac_2619	951		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2668187	2669137	-	AFK87615.1			D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding protein			Tsac_2619	951	316	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2669292	2670305	-							Tsac_2620	1014		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2669292	2670305	-	AFK87616.1			O-sialoglycoprotein endopeptidase			Tsac_2620	1014	337	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2670317	2670763	-							Tsac_2621	447		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2670317	2670763	-	AFK87617.1			ribosomal-protein-alanine acetyltransferase			Tsac_2621	447	148	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2670780	2671460	-							Tsac_2622	681		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2670780	2671460	-	AFK87618.1			universal protein YeaZ			Tsac_2622	681	226	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2671460	2671918	-							Tsac_2623	459		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2671460	2671918	-	AFK87619.1			Uncharacterized protein family UPF0079, ATPase			Tsac_2623	459	152	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2672041	2672625	-							Tsac_2624	585		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2672041	2672625	-	AFK87620.1			membrane protein-like protein			Tsac_2624	585	194	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2672878	2673822	-							Tsac_2625	945		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2672878	2673822	-	AFK87621.1			carbamate kinase			Tsac_2625	945	314	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2673925	2674866	-							Tsac_2626	942		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2673925	2674866	-	AFK87622.1			Ornithine carbamoyltransferase			Tsac_2626	942	313	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2674893	2676050	-							Tsac_2627	1158		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2674893	2676050	-	AFK87623.1			amidohydrolase			Tsac_2627	1158	385	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2676143	2676820	-							Tsac_2628	678		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2676143	2676820	-	AFK87624.1			SNARE associated protein			Tsac_2628	678	225	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2676832	2677569	-							Tsac_2629	738		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2676832	2677569	-	AFK87625.1			metallophosphoesterase			Tsac_2629	738	245	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2677604	2679742	-							Tsac_2630	2139		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2677604	2679742	-	AFK87626.1			Tex-like protein			Tsac_2630	2139	712	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2679798	2680781	-							Tsac_2631	984		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2679798	2680781	-	AFK87627.1			Peptide chain release factor 2			Tsac_2631	984	327	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2680922	2683606	-							Tsac_2632	2685		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2680922	2683606	-	AFK87628.1			Protein translocase subunit secA			Tsac_2632	2685	894	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2683691	2684521	-							Tsac_2633	831		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2683691	2684521	-	AFK87629.1			cobalt ABC transporter, ATPase subunit			Tsac_2633	831	276	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2684525	2685292	-							Tsac_2634	768		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2684525	2685292	-	AFK87630.1			cobalt ABC transporter, inner membrane subunit CbiQ			Tsac_2634	768	255	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2685279	2685572	-							Tsac_2635	294		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2685279	2685572	-	AFK87631.1			Cobalt transport protein cbiN			Tsac_2635	294	97	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2685588	2686310	-							Tsac_2636	723		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2685588	2686310	-	AFK87632.1			cobalamin biosynthesis protein CbiM			Tsac_2636	723	240	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2686689	2687432	-							Tsac_2637	744		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2686689	2687432	-	AFK87633.1			precorrin-6x reductase			Tsac_2637	744	247	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2687429	2688160	-							Tsac_2638	732		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2687429	2688160	-	AFK87634.1			precorrin-3B C17-methyltransferase			Tsac_2638	732	243	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2688148	2689182	-							Tsac_2639	1035		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2688148	2689182	-	AFK87635.1			cobalamin (vitamin B12) biosynthesis CbiG protein			Tsac_2639	1035	344	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2689179	2689940	-							Tsac_2640	762		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2689179	2689940	-	AFK87636.1			precorrin-4 C11-methyltransferase			Tsac_2640	762	253	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2689940	2690614	-							Tsac_2641	675		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2689940	2690614	-	AFK87637.1			precorrin-2 C20-methyltransferase			Tsac_2641	675	224	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2690619	2691188	-							Tsac_2642	570		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2690619	2691188	-	AFK87638.1			precorrin-6Y C5,15-methyltransferase (decarboxylating), CbiT subunit			Tsac_2642	570	189	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2691185	2691796	-							Tsac_2643	612		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2691185	2691796	-	AFK87639.1			precorrin-6y C5,15-methyltransferase (decarboxylating), CbiE subunit			Tsac_2643	612	203	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2691790	2692890	-							Tsac_2644	1101		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2691790	2692890	-	AFK87640.1			cobalt-precorrin-6A synthase (deacetylating)			Tsac_2644	1101	366	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2692902	2693525	-							Tsac_2645	624		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2692902	2693525	-	AFK87641.1			Precorrin-8X methylmutase CbiC/CobH			Tsac_2645	624	207	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2693546	2693911	-							Tsac_2646	366		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2693546	2693911	-	AFK87642.1			cobalamin (vitamin B12) biosynthesis CbiX protein			Tsac_2646	366	121	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2694140	2694547	-							Tsac_2647	408		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2694140	2694547	-	AFK87643.1			hemerythrin-like metal-binding protein			Tsac_2647	408	135	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2694599	2695111	-							Tsac_2648	513		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2694599	2695111	-	AFK87644.1			3H domain-containing protein			Tsac_2648	513	170	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2695146	2695709	-							Tsac_2649	564		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2695146	2695709	-	AFK87645.1			hypothetical protein			Tsac_2649	564	187	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2695699	2696964	-							Tsac_2650	1266		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2695699	2696964	-	AFK87646.1			metal dependent phosphohydrolase			Tsac_2650	1266	421	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2697178	2697819	-							Tsac_2651	642		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2697178	2697819	-	AFK87647.1			hypothetical protein			Tsac_2651	642	213	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2697945	2698484	-							Tsac_2652	540		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2697945	2698484	-	AFK87648.1			sigma 54 modulation protein/ribosomal protein S30EA			Tsac_2652	540	179	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2698631	2699353	-							Tsac_2653	723		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2698631	2699353	-	AFK87649.1			ABC transporter related protein			Tsac_2653	723	240	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2699340	2700002	-							Tsac_2654	663		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2699340	2700002	-	AFK87650.1			polar amino acid ABC transporter, inner membrane subunit			Tsac_2654	663	220	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2700031	2700807	-							Tsac_2655	777		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2700031	2700807	-	AFK87651.1			ABC-type transporter, periplasmic subunit family 3			Tsac_2655	777	258	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2700982	2701176	-							Tsac_2656	195		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2700982	2701176	-	AFK87652.1			hypothetical protein			Tsac_2656	195	64	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2701315	2701782	-							Tsac_2657	468		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2701315	2701782	-	AFK87653.1			hypothetical protein			Tsac_2657	468	155	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2701789	2702175	-							Tsac_2658	387		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2701789	2702175	-	AFK87654.1			flagellar protein FliS			Tsac_2658	387	128	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2702205	2703749	-							Tsac_2659	1545		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2702205	2703749	-	AFK87655.1			flagellar hook-associated 2 domain-containing protein			Tsac_2659	1545	514	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2703771	2704097	-							Tsac_2660	327		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2703771	2704097	-	AFK87656.1			flagellar protein FlaG protein			Tsac_2660	327	108	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2704170	2704346	-							Tsac_2661	177		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2704170	2704346	-	AFK87657.1			hypothetical protein			Tsac_2661	177	58	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2704491	2705762	+							Tsac_2662	1272		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2704491	2705762	+	AFK87658.1			Radical SAM domain protein			Tsac_2662	1272	423	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2705784	2706518	+							Tsac_2663	735		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2705784	2706518	+	AFK87659.1			hypothetical protein			Tsac_2663	735	244	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2706519	2707820	-							Tsac_2664	1302		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2706519	2707820	-	AFK87660.1			NLP/P60 protein			Tsac_2664	1302	433	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2707857	2708567	-							Tsac_2665	711		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2707857	2708567	-	AFK87661.1			acylneuraminate cytidylyltransferase			Tsac_2665	711	236	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2708569	2709630	-							Tsac_2666	1062		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2708569	2709630	-	AFK87662.1			putative signal transduction protein with CBS domains			Tsac_2666	1062	353	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2709630	2710292	-							Tsac_2667	663		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2709630	2710292	-	AFK87663.1			sugar O-acyltransferase, sialic acid O-acetyltransferase NeuD family			Tsac_2667	663	220	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2710325	2711368	-							Tsac_2668	1044		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2710325	2711368	-	AFK87664.1			N-acetylneuraminate synthase			Tsac_2668	1044	347	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2711395	2712549	-							Tsac_2669	1155		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2711395	2712549	-	AFK87665.1			UDP-N-acetyl-D-glucosamine 2-epimerase, UDP-hydrolysing			Tsac_2669	1155	384	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2712554	2713672	-							Tsac_2670	1119		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2712554	2713672	-	AFK87666.1			DegT/DnrJ/EryC1/StrS aminotransferase			Tsac_2670	1119	372	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2713665	2714651	-							Tsac_2671	987		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2713665	2714651	-	AFK87667.1			NAD-dependent epimerase/dehydratase			Tsac_2671	987	328	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2714685	2716454	-							Tsac_2672	1770		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2714685	2716454	-	AFK87668.1			protein of unknown function DUF115			Tsac_2672	1770	589	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2716454	2716807	-							Tsac_2673	354		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2716454	2716807	-	AFK87669.1			hypothetical protein			Tsac_2673	354	117	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2716972	2717826	-							Tsac_2674	855		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2716972	2717826	-	AFK87670.1			flagellin domain protein			Tsac_2674	855	284	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2717950	2718177	-							Tsac_2675	228		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2717950	2718177	-	AFK87671.1			carbon storage regulator, CsrA			Tsac_2675	228	75	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2718158	2718607	-							Tsac_2676	450		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2718158	2718607	-	AFK87672.1			Flagellar assembly factor fliW			Tsac_2676	450	149	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2718630	2719187	-							Tsac_2677	558		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2718630	2719187	-	AFK87673.1			hypothetical protein			Tsac_2677	558	185	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2719200	2720090	-							Tsac_2678	891		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2719200	2720090	-	AFK87674.1			flagellar hook-associated protein 3			Tsac_2678	891	296	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2720107	2721543	-							Tsac_2679	1437		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2720107	2721543	-	AFK87675.1			flagellar hook-associated protein FlgK			Tsac_2679	1437	478	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2721578	2722057	-							Tsac_2680	480		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2721578	2722057	-	AFK87676.1			FlgN family protein			Tsac_2680	480	159	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2722071	2722346	-							Tsac_2681	276		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2722071	2722346	-	AFK87677.1			Anti-sigma-28 factor FlgM family protein			Tsac_2681	276	91	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2722393	2722803	-							Tsac_2682	411		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2722393	2722803	-	AFK87678.1			flagellar operon protein TIGR03826			Tsac_2682	411	136	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2722810	2723499	-							Tsac_2683	690		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2722810	2723499	-	AFK87679.1			phosphoribosyltransferase			Tsac_2683	690	229	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2723575	2725791	-							Tsac_2684	2217		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2723575	2725791	-	AFK87680.1			helicase, RecD/TraA family			Tsac_2684	2217	738	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2725838	2726434	-							Tsac_2685	597		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	2725838	2726434	-	AFK87681.1			hypothetical protein			Tsac_2685	597	198	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	1	110881	+							Tsac_2828	390		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	1	110881	+	AFK94375.1			hypothetical protein			Tsac_2828	390	129	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	119	277	-							Tsac_2687	159		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	119	277	-	AFK94236.1			hypothetical protein			Tsac_2687	159	52	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	291	1337	-							Tsac_2688	1047		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	291	1337	-	AFK94237.1			toprim			Tsac_2688	1047	348	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	1527	2654	-							Tsac_2689	1128		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	1527	2654	-	AFK94238.1			Polynucleotide adenylyltransferase region			Tsac_2689	1128	375	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	2715	3038	-							Tsac_2690	324		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	2715	3038	-	AFK94239.1			protein of unknown function DUF1874			Tsac_2690	324	107	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	3070	3495	-							Tsac_2691	426		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	3070	3495	-	AFK94240.1			hypothetical protein			Tsac_2691	426	141	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	3661	4551	-							Tsac_2692	891		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	3661	4551	-	AFK94241.1			hypothetical protein			Tsac_2692	891	296	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	4775	6436	-							Tsac_2693	1662		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	4775	6436	-	AFK94242.1			Lytic transglycosylase catalytic			Tsac_2693	1662	553	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	6483	6890	-							Tsac_2694	408		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	6483	6890	-	AFK94243.1			hypothetical protein			Tsac_2694	408	135	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	6912	8831	-							Tsac_2695	1920		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	6912	8831	-	AFK94244.1			hypothetical protein			Tsac_2695	1920	639	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	8818	10761	-							Tsac_2696	1944		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	8818	10761	-	AFK94245.1			type IV secretory pathway VirB4 components-like protein			Tsac_2696	1944	647	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	10733	11512	-							Tsac_2697	780		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	10733	11512	-	AFK94246.1			hypothetical protein			Tsac_2697	780	259	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	11513	11836	-							Tsac_2698	324		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	11513	11836	-	AFK94247.1			hypothetical protein			Tsac_2698	324	107	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	11887	12300	-							Tsac_2699	414		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	11887	12300	-	AFK94248.1			hypothetical protein			Tsac_2699	414	137	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	12312	12950	-							Tsac_2700	639		
