# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2041453	2042499	+					arsB	31773283	ATHE_RS09700	1047		old_locus_tag=Athe_1933
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2041453	2042499	+	WP_015908311.1	WP_015908311.1		arsenical-resistance protein	arsB	31773283	ATHE_RS09700	1047	348	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2042613	2042969	-						31773284	ATHE_RS09705	357		old_locus_tag=Athe_1934
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2042613	2042969	-	WP_015908312.1	WP_015908312.1		hypothetical protein		31773284	ATHE_RS09705	357	118	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2042975	2043181	-						31773285	ATHE_RS09710	207		old_locus_tag=Athe_1935
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2042975	2043181	-	WP_013429793.1	WP_013429793.1		ferredoxin family protein		31773285	ATHE_RS09710	207	68	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2043290	2043571	-						31773286	ATHE_RS09715	282		old_locus_tag=Athe_1936
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2043290	2043571	-	WP_015908313.1	WP_015908313.1		ArsR family transcriptional regulator		31773286	ATHE_RS09715	282	93	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2043697	2044143	+						31773287	ATHE_RS09720	447		old_locus_tag=Athe_1937
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2043697	2044143	+	WP_015908314.1	WP_015908314.1		hypothetical protein		31773287	ATHE_RS09720	447	148	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2044226	2046691	-						31773288	ATHE_RS09725	2466		old_locus_tag=Athe_1938
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2044226	2046691	-	WP_015908315.1	WP_015908315.1		MBL fold metallo-hydrolase		31773288	ATHE_RS09725	2466	821	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2046695	2047606	-						31773289	ATHE_RS09730	912		old_locus_tag=Athe_1939
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2046695	2047606	-	WP_041727409.1	WP_041727409.1		EamA/RhaT family transporter		31773289	ATHE_RS09730	912	303	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2047729	2048520	-						31773290	ATHE_RS09735	792		old_locus_tag=Athe_1940
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2047729	2048520	-	WP_015908317.1	WP_015908317.1		amino acid ABC transporter ATP-binding protein		31773290	ATHE_RS09735	792	263	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2048507	2049169	-						31773291	ATHE_RS09740	663		old_locus_tag=Athe_1941
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2048507	2049169	-	WP_015908318.1	WP_015908318.1		amino acid ABC transporter permease		31773291	ATHE_RS09740	663	220	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2049187	2049987	-						31773292	ATHE_RS09745	801		old_locus_tag=Athe_1942
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2049187	2049987	-	WP_015908319.1	WP_015908319.1		amino acid ABC transporter substrate-binding protein		31773292	ATHE_RS09745	801	266	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2050089	2050922	-						31773293	ATHE_RS09750	834		old_locus_tag=Athe_1943
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2050089	2050922	-	WP_015908320.1	WP_015908320.1		S-layer homology domain-containing protein		31773293	ATHE_RS09750	834	277	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2050960	2054565	-						31773294	ATHE_RS09755	3606		old_locus_tag=Athe_1944
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2050960	2054565	-	WP_015908321.1	WP_015908321.1		hypothetical protein		31773294	ATHE_RS09755	3606	1201	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2054585	2058382	-						31773295	ATHE_RS09760	3798		old_locus_tag=Athe_1945
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2054585	2058382	-	WP_015908322.1	WP_015908322.1		hypothetical protein		31773295	ATHE_RS09760	3798	1265	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2058469	2059626	-						31773296	ATHE_RS09765	1158		old_locus_tag=Athe_1946
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2058469	2059626	-	WP_015908323.1	WP_015908323.1		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)		31773296	ATHE_RS09765	1158	385	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2059705	2060556	-						31773297	ATHE_RS09770	852		old_locus_tag=Athe_1947
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2059705	2060556	-	WP_015908324.1	WP_015908324.1		radical SAM protein		31773297	ATHE_RS09770	852	283	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2060574	2062031	-						31773298	ATHE_RS09775	1458		old_locus_tag=Athe_1948
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2060574	2062031	-	WP_079504026.1	WP_079504026.1		coproporphyrinogen III oxidase		31773298	ATHE_RS09775	1458	485	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2062084	2062680	-						31773299	ATHE_RS09780	597		old_locus_tag=Athe_1949
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2062084	2062680	-	WP_015908326.1	WP_015908326.1		MBL fold metallo-hydrolase		31773299	ATHE_RS09780	597	198	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2062720	2063169	-						31773300	ATHE_RS09785	450		old_locus_tag=Athe_1950
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2062720	2063169	-	WP_015908327.1	WP_015908327.1		D-aminoacyl-tRNA deacylase		31773300	ATHE_RS09785	450	149	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2063175	2065343	-						31773301	ATHE_RS09790	2169		old_locus_tag=Athe_1951
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2063175	2065343	-	WP_041727173.1	WP_041727173.1		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase		31773301	ATHE_RS09790	2169	722	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2065387	2065914	-						31773302	ATHE_RS09795	528		old_locus_tag=Athe_1952
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2065387	2065914	-	WP_013429776.1	WP_013429776.1		adenine phosphoribosyltransferase		31773302	ATHE_RS09795	528	175	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2066092	2066784	-						31773303	ATHE_RS09800	693		old_locus_tag=Athe_1953
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2066092	2066784	-	WP_015908329.1	WP_015908329.1		hypothetical protein		31773303	ATHE_RS09800	693	230	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2066856	2068151	-						31773304	ATHE_RS09805	1296		old_locus_tag=Athe_1954
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2066856	2068151	-	WP_015908330.1	WP_015908330.1		Ger(x)C family spore germination protein		31773304	ATHE_RS09805	1296	431	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2068141	2069247	-						31773305	ATHE_RS09810	1107		old_locus_tag=Athe_1955
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2068141	2069247	-	WP_015908331.1	WP_015908331.1		germination protein		31773305	ATHE_RS09810	1107	368	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2069244	2070839	-						31773306	ATHE_RS09815	1596		old_locus_tag=Athe_1956
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2069244	2070839	-	WP_015908332.1	WP_015908332.1		spore germination protein		31773306	ATHE_RS09815	1596	531	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2070854	2071048	-						31773307	ATHE_RS09820	195		old_locus_tag=Athe_1957
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2070854	2071048	-	WP_015908333.1	WP_015908333.1		hypothetical protein		31773307	ATHE_RS09820	195	64	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2071178	2071630	+						31773308	ATHE_RS09825	453		old_locus_tag=Athe_1958
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2071178	2071630	+	WP_013402750.1	WP_013402750.1		ACT domain-containing protein		31773308	ATHE_RS09825	453	150	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2071659	2072915	+						31773309	ATHE_RS09830	1257		old_locus_tag=Athe_1959
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2071659	2072915	+	WP_015908334.1	WP_015908334.1		homoserine dehydrogenase		31773309	ATHE_RS09830	1257	418	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2072945	2073868	+						31773310	ATHE_RS09835	924		old_locus_tag=Athe_1960
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2072945	2073868	+	WP_015908335.1	WP_015908335.1		homoserine kinase		31773310	ATHE_RS09835	924	307	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2073961	2075190	+						31773311	ATHE_RS09840	1230		old_locus_tag=Athe_1961
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2073961	2075190	+	WP_015908336.1	WP_015908336.1		aspartate kinase		31773311	ATHE_RS09840	1230	409	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2075249	2076940	-						31773312	ATHE_RS09845	1692		old_locus_tag=Athe_1962
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2075249	2076940	-	WP_015908337.1	WP_015908337.1		ABC transporter		31773312	ATHE_RS09845	1692	563	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2076943	2077509	-						31773313	ATHE_RS09850	567		old_locus_tag=Athe_1963
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2076943	2077509	-	WP_041727174.1	WP_041727174.1		hypothetical protein		31773313	ATHE_RS09850	567	188	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2077515	2078240	-						31773314	ATHE_RS09855	726		old_locus_tag=Athe_1964
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2077515	2078240	-	WP_015908339.1	WP_015908339.1		hypothetical protein		31773314	ATHE_RS09855	726	241	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2078253	2078795	-						31773315	ATHE_RS09860	543		old_locus_tag=Athe_1965
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2078253	2078795	-	WP_015908340.1	WP_015908340.1		hypothetical protein		31773315	ATHE_RS09860	543	180	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2078952	2079185	-						31773316	ATHE_RS09865	234		old_locus_tag=Athe_1966
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2078952	2079185	-	WP_015908341.1	WP_015908341.1		hypothetical protein		31773316	ATHE_RS09865	234	77	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2079204	2080040	-						31773317	ATHE_RS09870	837		old_locus_tag=Athe_1967
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2079204	2080040	-	WP_015908342.1	WP_015908342.1		PqqD family protein		31773317	ATHE_RS09870	837	278	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2080043	2081419	-						31773318	ATHE_RS09875	1377		old_locus_tag=Athe_1968
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2080043	2081419	-	WP_015908343.1	WP_015908343.1		radical SAM protein		31773318	ATHE_RS09875	1377	458	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2081431	2081928	-						31773319	ATHE_RS09880	498		old_locus_tag=Athe_1969
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2081431	2081928	-	WP_015908344.1	WP_015908344.1		hypothetical protein		31773319	ATHE_RS09880	498	165	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2081954	2082994	-						31773320	ATHE_RS09885	1041		old_locus_tag=Athe_1970
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2081954	2082994	-	WP_015908345.1	WP_015908345.1		radical SAM protein		31773320	ATHE_RS09885	1041	346	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2084075	2084872	-						31773321	ATHE_RS09890	798		old_locus_tag=Athe_1971
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2084075	2084872	-	WP_015908346.1	WP_015908346.1		sugar phosphate isomerase/epimerase		31773321	ATHE_RS09890	798	265	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2085021	2085419	+						31773322	ATHE_RS09895	399		old_locus_tag=Athe_1972
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2085021	2085419	+	WP_013291047.1	WP_013291047.1		hypothetical protein		31773322	ATHE_RS09895	399	132	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2085513	2086076	+						31773323	ATHE_RS09900	564		old_locus_tag=Athe_1973
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2085513	2086076	+	WP_015908347.1	WP_015908347.1		DUF4364 domain-containing protein		31773323	ATHE_RS09900	564	187	
gene	tRNA	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2086124	2086199	-						31773324	ATHE_RS09905	76		old_locus_tag=Athe_R0042
tRNA		GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2086124	2086199	-				tRNA-Met		31773324	ATHE_RS09905	76		anticodon=CAT
gene	tRNA	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2086210	2086284	-						31773325	ATHE_RS09910	75		old_locus_tag=Athe_R0043
tRNA		GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2086210	2086284	-				tRNA-Asn		31773325	ATHE_RS09910	75		anticodon=GTT
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2086561	2087661	+						31773326	ATHE_RS09915	1101		old_locus_tag=Athe_1974
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2086561	2087661	+	WP_015908348.1	WP_015908348.1		IS481 family transposase		31773326	ATHE_RS09915	1101	366	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2087807	2088424	+						31773327	ATHE_RS09920	618		old_locus_tag=Athe_1975
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2087807	2088424	+	WP_015908349.1	WP_015908349.1		N-acetyltransferase		31773327	ATHE_RS09920	618	205	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2088485	2088766	-						31773328	ATHE_RS09925	282		old_locus_tag=Athe_1976
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2088485	2088766	-	WP_013432084.1	WP_013432084.1		spore coat protein		31773328	ATHE_RS09925	282	93	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2088787	2088987	-						31773329	ATHE_RS09930	201		old_locus_tag=Athe_1977
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2088787	2088987	-	WP_013402742.1	WP_013402742.1		hypothetical protein		31773329	ATHE_RS09930	201	66	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2089073	2089744	-						31773330	ATHE_RS09935	672		old_locus_tag=Athe_1978
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2089073	2089744	-	WP_015908350.1	WP_015908350.1		hypothetical protein		31773330	ATHE_RS09935	672	223	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2089870	2090256	-						31773331	ATHE_RS09940	387		old_locus_tag=Athe_1979
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2089870	2090256	-	WP_015908351.1	WP_015908351.1		aspartate 1-decarboxylase		31773331	ATHE_RS09940	387	128	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2090262	2091110	-						31773332	ATHE_RS09945	849		old_locus_tag=Athe_1980
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2090262	2091110	-	WP_015908352.1	WP_015908352.1		pantoate--beta-alanine ligase		31773332	ATHE_RS09945	849	282	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2091110	2091904	-					panB	31773333	ATHE_RS09950	795		old_locus_tag=Athe_1981
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2091110	2091904	-	WP_015908353.1	WP_015908353.1		3-methyl-2-oxobutanoate hydroxymethyltransferase	panB	31773333	ATHE_RS09950	795	264	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2091901	2092749	-						31773334	ATHE_RS09955	849		old_locus_tag=Athe_1982
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2091901	2092749	-	WP_015908354.1	WP_015908354.1		DUF2520 domain-containing protein		31773334	ATHE_RS09955	849	282	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2093062	2093580	+						31773335	ATHE_RS09960	519		old_locus_tag=Athe_1983
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2093062	2093580	+	WP_013429749.1	WP_013429749.1		ferritin		31773335	ATHE_RS09960	519	172	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2093595	2094692	-						31773336	ATHE_RS09965	1098		old_locus_tag=Athe_1984
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2093595	2094692	-	WP_015908355.1	WP_015908355.1		transposase		31773336	ATHE_RS09965	1098	365	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2094957	2095178	+						31774179	ATHE_RS14310	222		
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2094957	2095178	+	WP_079504027.1	WP_079504027.1		zinc ribbon domain-containing protein		31774179	ATHE_RS14310	222	73	
gene	tRNA	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2095292	2095379	+						31773337	ATHE_RS09970	88		old_locus_tag=Athe_R0044
tRNA		GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2095292	2095379	+				tRNA-Leu		31773337	ATHE_RS09970	88		anticodon=GAG
gene	tRNA	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2095448	2095524	+						31773338	ATHE_RS09975	77		old_locus_tag=Athe_R0045
tRNA		GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2095448	2095524	+				tRNA-Arg		31773338	ATHE_RS09975	77		anticodon=ACG
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2095697	2095912	-						31773339	ATHE_RS09980	216		old_locus_tag=Athe_1985
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2095697	2095912	-	WP_015908356.1	WP_015908356.1		DNA-binding protein		31773339	ATHE_RS09980	216	71	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2096411	2096569	-						31774180	ATHE_RS14315	159		
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2096411	2096569	-	WP_088217567.1	WP_088217567.1		DNA-binding protein		31774180	ATHE_RS14315	159	52	
gene	pseudogene	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2097178	2097555	-						33915669	ATHE_RS14495	378		partial;pseudo
CDS	without_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2097178	2097555	-				ISLre2 family transposase		33915669	ATHE_RS14495	378		partial;pseudo
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2097713	2098129	-						31773340	ATHE_RS09990	417		old_locus_tag=Athe_1987
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2097713	2098129	-	WP_015908358.1	WP_015908358.1		PIN domain-containing protein		31773340	ATHE_RS09990	417	138	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2098129	2098395	-						31773341	ATHE_RS09995	267		old_locus_tag=Athe_1988
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2098129	2098395	-	WP_015908359.1	WP_015908359.1		AbrB family transcriptional regulator		31773341	ATHE_RS09995	267	88	
gene	pseudogene	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2098517	2098630	-						33915670	ATHE_RS14500	114		partial;pseudo
CDS	without_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2098517	2098630	-				XRE family transcriptional regulator		33915670	ATHE_RS14500	114		partial;pseudo
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2098642	2100459	-						31773342	ATHE_RS10000	1818		
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2098642	2100459	-	WP_015908360.1	WP_015908360.1		superfamily I DNA and RNA helicase and helicase subunits-like protein		31773342	ATHE_RS10000	1818	605	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2100751	2101080	-						31773343	ATHE_RS10005	330		old_locus_tag=Athe_1990
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2100751	2101080	-	WP_015908361.1	WP_015908361.1		hypothetical protein		31773343	ATHE_RS10005	330	109	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2101077	2101550	-						31773344	ATHE_RS10010	474		old_locus_tag=Athe_1991
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2101077	2101550	-	WP_015908362.1	WP_015908362.1		hypothetical protein		31773344	ATHE_RS10010	474	157	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2101628	2101813	-						31773345	ATHE_RS10015	186		old_locus_tag=Athe_1992
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2101628	2101813	-	WP_015908363.1	WP_015908363.1		Arc family DNA binding domain-containing protein		31773345	ATHE_RS10015	186	61	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2102906	2103748	+						31773346	ATHE_RS10020	843		old_locus_tag=Athe_1993
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2102906	2103748	+	WP_015908364.1	WP_015908364.1		MurR/RpiR family transcriptional regulator		31773346	ATHE_RS10020	843	280	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2103828	2104925	+						31773347	ATHE_RS10025	1098		old_locus_tag=Athe_1994
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2103828	2104925	+	WP_015908365.1	WP_015908365.1		hydroxyacid dehydrogenase		31773347	ATHE_RS10025	1098	365	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2104922	2105767	+						31773348	ATHE_RS10030	846		old_locus_tag=Athe_1995
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2104922	2105767	+	WP_015908366.1	WP_015908366.1		ketose-bisphosphate aldolase		31773348	ATHE_RS10030	846	281	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2106059	2107417	+						31773349	ATHE_RS10035	1359		old_locus_tag=Athe_1996
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2106059	2107417	+	WP_015908367.1	WP_015908367.1		gluconate permease		31773349	ATHE_RS10035	1359	452	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2107546	2109063	+						31773350	ATHE_RS10040	1518		old_locus_tag=Athe_1997
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2107546	2109063	+	WP_015908368.1	WP_015908368.1		carbohydrate kinase		31773350	ATHE_RS10040	1518	505	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2109419	2110642	+						31773351	ATHE_RS10045	1224		old_locus_tag=Athe_1998
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2109419	2110642	+	WP_015908369.1	WP_015908369.1		IS256 family transposase		31773351	ATHE_RS10045	1224	407	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2112192	2112374	-						31773352	ATHE_RS10050	183		
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2112192	2112374	-	WP_041727176.1	WP_041727176.1		hypothetical protein		31773352	ATHE_RS10050	183	60	
gene	pseudogene	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2112567	2113149	-						31773353	ATHE_RS10055	583		pseudo
CDS	without_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2112567	2113149	-				hypothetical protein		31773353	ATHE_RS10055	583		pseudo
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2113794	2115053	-						31773354	ATHE_RS10060	1260		old_locus_tag=Athe_2001
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2113794	2115053	-	WP_015908372.1	WP_015908372.1		DUF11 domain-containing protein		31773354	ATHE_RS10060	1260	419	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2115075	2116217	-						31773355	ATHE_RS10065	1143		old_locus_tag=Athe_2002
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2115075	2116217	-	WP_041727178.1	WP_041727178.1		hypothetical protein		31773355	ATHE_RS10065	1143	380	
gene	protein_coding	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2116183	2117439	-						31773356	ATHE_RS10070	1257		
CDS	with_protein	GCF_000022325.1	Primary Assembly	chromosome		NC_012034.1	2116183	2117439	-	WP_049760258.1	WP_049760258.1		hypothetical protein		31773356	ATHE_RS10070	1257	418	
